,Individual,Population,Cluster,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
2317,individual2317,TSI,24,-0.00956419127134322,0.0276892527610544,-0.0089274096181347,-0.0185768255612299,-0.00627861414232146,-0.00199044547061234,-0.0328256328727982,-0.00741722197997631,0.00037906518981558,0.0150317745324148,0.00686260553413974,-0.0091173623372728,-0.0140084748480904,-0.00931678779961245,0.000477880426453214,0.00547589268550489,-0.0033228373777965,0.021822053445526,0.00662692862662845,-0.00502889984202941,-0.029390901073737,-0.0313290665728205,0.00826101264796863,0.0249848554858621,0.0080352350576418
2318,individual2318,TSI,24,-0.00994781497557225,0.0266774587630862,-0.0101714279019885,-0.0176349868895472,-0.00409599659411757,-0.0030934878886329,-0.0316573835217859,-0.00569655223472547,-0.00178338304513056,0.00854434791362257,0.0112194866669592,-0.00892391569770316,-0.00936095527106167,-0.00626970746682782,-0.00322979041601896,0.00164060670021082,0.000248265711150078,0.01355555468775,0.00783880351746939,0.00230492956683163,-0.0263057477579067,-0.0181591205669601,-0.000479497094574893,0.0337753899311368,-0.00319842656938484
2319,individual2319,TSI,24,-0.00983331191175133,0.0270312002361704,-0.00894014471984859,-0.0178777371424213,-0.00461128862042639,-0.00459815029338219,-0.0356598666438473,-0.00408095878256757,-0.0104417794628192,0.000412696760988717,0.0134792886692838,-0.00553794634907965,-0.0195883008771358,-0.0144495613005198,0.00879276958549239,0.00926055820987826,0.00186112911380481,0.0154407509634847,0.0146984745481373,0.00317559753288335,-0.0255170861845729,-0.0276783874287934,-0.00624769828077806,0.0167046113706624,0.00322634196696543
2320,individual2320,TSI,24,-0.00984615497373914,0.0271573348685002,-0.00903091685297655,-0.0186133289246103,-0.00785775616073335,-0.00674458746483386,-0.0368860740144261,-0.007425990369295,0.000800357057606141,0.00997468849750064,0.00433607060822517,-0.015273318979986,-0.0130906434951456,-0.00971396880799979,0.00271566276182847,0.00482349713924957,-0.00488783145835148,0.0230803988951889,0.00869846159562858,0.00641586584366656,-0.0171408077594264,-0.0296190462158928,-0.00804789875105083,0.0259236862840469,-0.000912450903950119
2321,individual2321,TSI,24,-0.00996162847771648,0.027558353038215,-0.00861799780415671,-0.0186228981544507,-0.00586178694852939,-0.00338430769142505,-0.0309134469638862,-0.00293886125928257,0.0013220022217131,0.00966404787735865,0.00490110440197959,-0.0074270369056223,-0.0165463814453475,-0.00805403952685095,-0.00446339730763047,-0.00321947055118635,-0.00156795979409802,0.0174860426729023,-0.0045529330912137,0.0140484723895808,-0.0208720162212278,-0.0242419332427015,-0.00619145221978754,0.0150924378632478,0.00520401668136803
2322,individual2322,TSI,24,-0.00974712645907063,0.0273897553284152,-0.00871927442965581,-0.018795274963584,-0.00712778197258807,-0.00340854779000373,-0.0401870670664243,-0.00498384951882425,-0.00325918504717015,0.0139928142489556,0.0057292869330668,-0.0124161217900912,-0.0169292471671846,-0.0083593742788294,-0.0143474858314166,0.00904401554396006,-0.0122000737338535,0.0255641116227273,0.00536070851265454,0.00399659563738776,-0.0363598291933291,-0.0385625433946383,0.00621532667790789,0.0402736900809786,0.00847128297703277
2323,individual2323,TSI,24,-0.00981367385301467,0.0272117004361849,-0.00883201505843534,-0.0184870491186761,-0.00659491433911336,-0.00419701648018658,-0.0345613360051432,-0.00360254088307385,0.0020480014759615,0.0128873375078423,0.017411423745791,-0.012955293158314,-0.0224785235903812,-0.0115338867531749,-0.00654739100351517,-0.00218559504788049,0.00277195638439138,0.0196713134219814,0.0114848662159533,-0.00883573566818027,-0.0206355603138442,-0.0209378511309057,-0.00509198605596885,0.0240746215221121,0.00260242297177589
2324,individual2324,TSI,24,-0.0103083970032716,0.0271224426943934,-0.00877157675676041,-0.0187662056862189,-0.0088041826107196,-0.00153909283847174,-0.035845450993115,-0.00287612783443929,0.00214208343987896,0.0177674322211856,0.0160620301919704,-0.0224923058765577,-0.0230095572932894,-0.00591245280666315,0.00120193450117798,0.00450400541525316,-0.00590927434708927,0.0151604951819324,0.0049637234893692,-0.00279271828849986,-0.018302348423069,-0.0256854714895778,-0.00113704015756384,0.0253739378347836,0.00458944802821192
2325,individual2325,TSI,24,-0.00969336042162047,0.0266618633437964,-0.00928295471941576,-0.0185561381548426,-0.00777448198761009,-0.00461139054180224,-0.0373114556394493,-0.00363035692753915,0.00780010712627789,0.00524347014072616,0.00964760269966296,-0.0129518978374804,-0.0117585878253465,-0.0120980047358983,-0.000404828279167198,0.0014594903962263,-0.00468448225521988,0.0253879783147564,0.00516441485751107,5.81749309558378e-05,-0.0226880772269102,-0.0244125231825349,0.0106448944814445,0.024658482117156,0.0184882597360853
2326,individual2326,TSI,24,-0.00963886651331755,0.0273258261206544,-0.00978107349929024,-0.0186506212864957,-0.00516712497499349,-0.00288631755377638,-0.0319524619031925,-0.0074469042899794,0.0025703483151856,0.00841582921936837,0.00571188689060595,-0.0205313496338989,-0.00859055079514192,-0.00868500269958273,0.00646994151324789,0.0045720251237629,-0.00317049769898403,0.00894167410283737,0.0015597708495069,0.00084355845157467,-0.0215737608618836,-0.0201363439249938,0.00113579522666567,0.0209573876764493,0.0069232386209405
2327,individual2327,TSI,24,-0.0103909820879672,0.0270749329831858,-0.0095883985315704,-0.019460213901504,-0.00360186886278459,-0.00341777050076907,-0.0331120341533779,-0.00450611295682234,0.0113928660625205,0.011597402155126,0.0142605286507885,-0.0108341983831539,-0.0240208104551159,-0.00629492745696673,-0.0106804851194526,0.00699823079193124,-0.00311879321913686,0.0129298920121582,0.00240984812350442,0.00138968959349875,-0.0100173408873587,-0.0258212704413346,0.00139397838367055,0.0266495005824515,0.00572274755006814
2328,individual2328,TSI,24,-0.00988262031111256,0.0275203648901543,-0.0105886253580412,-0.0178911756058647,-0.00282075946904905,-0.00435822889403641,-0.0361449244038117,-0.00620353592016823,0.00175184431076564,0.00336988156959557,0.0125396970987666,-0.0143150991794689,-0.0210298420490326,-0.0117262177336305,0.00334410796821862,0.00455637778355633,-0.0094413194495044,0.0200313879621975,-0.0037009758951676,-0.00525873984843887,-0.0263507986643128,-0.0264066097642711,-0.0071622713096637,0.0262354691952015,0.0155046630257315
2329,individual2329,TSI,24,-0.00946726698114199,0.0270177772208209,-0.00835782170951368,-0.0188308939823889,-0.00715864053275877,-0.0016185365119736,-0.0336502422666912,-0.00697140663627737,0.00114720216576968,0.0184547528910194,0.00539193576017898,-0.0138289396199579,-0.0111368940109935,-0.00425139587218522,0.00450579938399517,0.00599305964857405,-0.00196581051900666,0.0206176391080967,0.000382247359268704,0.00456412822605005,-0.0190441004637117,-0.0137807845328653,0.00562524848740254,0.0288126671622278,0.00582499172600257
2330,individual2330,TSI,24,-0.0102126757276114,0.0270022729276992,-0.00892742504225384,-0.0179637023478204,-0.00181730488034132,-0.00173333172553598,-0.0308757773236734,-0.00302143693538716,-0.00146886161858078,0.00983322784812173,0.0079450856185734,-0.00788454861548506,-0.0111229936884849,0.0039410087149876,0.00272092112703272,-0.00375870748306706,0.00667781383189871,0.0101032711794909,-0.00150635386669519,0.00310392362564786,-0.00646692627429504,-0.010449877495083,-0.00795956946225408,0.0224294153790392,-0.00371383173431938
2331,individual2331,TSI,24,-0.010038469762522,0.0276011277455999,-0.0108010237534044,-0.0190982627661194,-0.0033360696803039,-0.00216493090294868,-0.0331034502364929,-0.00636217777173763,-0.00295583457986609,0.0161563840519996,0.00098915107100906,-0.0105604363372602,-0.0221145488803151,-0.00758458848761849,-0.00119424860333766,0.0019239931728038,-0.00741134736203343,0.0141587669103029,-0.00109638479389161,0.000400299577651349,-0.0241906838404789,-0.0260461019827115,-0.000619034164719896,0.0300771297502846,0.00824359154435553
2332,individual2332,TSI,24,-0.00947533539376204,0.0264647498797418,-0.0101587372847588,-0.0185801827092317,-0.00573827020505676,-0.00259640032231761,-0.031254671675089,-0.00606559040687815,0.000938747456547387,0.00991567849410271,0.0124839118584431,-0.00837913036487601,-0.00983158890350973,-0.00629170087615066,-0.00815917208372918,0.000628287379408375,-0.00814993440705901,0.0214530335194802,0.00205252261443878,0.000458193667203331,-0.00822728393249319,-0.0193143720065571,-0.00286230017148833,0.0211372672064442,0.00477733861169397
2333,individual2333,TSI,24,-0.00944074472810287,0.0270791144288849,-0.00863110097354556,-0.0173557854786779,-0.00627286837366814,-0.00356251954245397,-0.0311904457292295,-0.0018023911096846,0.00304425738074708,0.0111040818218181,0.00164619821990749,-0.0135400642292052,-0.0107775413429734,-0.0106532171584034,-0.00133949173285187,0.00384727056027193,-0.0028295362150844,0.0124638498341383,0.004281494614785,0.00658028789177782,-0.0108570031523476,-0.0202260321853122,0.000299554891466381,0.0269099988455797,0.000717234615859862
2334,individual2334,TSI,24,-0.00975395347539554,0.0269277947746126,-0.00879894694876304,-0.018942753300752,-0.00654202714924698,-0.00204191579836429,-0.0344914342337251,0.00106109242229602,0.0032090487298468,0.0164498193964253,0.0152456864780688,-0.0167372473784466,-0.0171801191059188,-0.0162154673549756,-0.00168155348748405,0.0132022312695227,-0.0119866209723955,0.0146633477120512,0.00204343964679086,-0.00618899322365772,-0.0154744507602476,-0.0179263037794931,0.00284459283165279,0.0224368488390963,0.00659721127787165
2335,individual2335,TSI,24,-0.00966656459220595,0.0273768738500674,-0.00991866667328997,-0.017977373864569,-0.00462447167954885,-0.00269506422104067,-0.0346500444574286,-0.0064559034744197,-0.00369132456176257,0.00802262970972057,0.00605572737344514,-0.00877421485306201,-0.0229577875149416,-0.0146334998148083,0.0107000424382705,1.12486511791857e-06,-0.00322153998802763,0.0125928306764622,1.71249832740176e-05,0.00105719587034195,-0.015064482615893,-0.0179095477378512,-0.00185679823184031,0.0259709044008476,0.00172506903590012
2336,individual2336,TSI,24,-0.00971227634018571,0.0268769138551679,-0.0100600492338316,-0.0188393137061148,-0.00880394843027205,-0.00463277888271301,-0.0293515437358002,-0.00346644042927483,-0.00792134402080332,0.00903006880037633,0.0075652444733645,-0.0099352598154966,-0.0109414157544107,-0.00629364186797215,-0.00426164796455568,-0.000180063032238539,-0.00244238753463057,0.0175559225308109,0.00998331274520897,0.00512182960466953,-0.0133141207308415,-0.00747244431228577,-0.00303910598961536,0.0280248162474484,-0.000102621341451584
2337,individual2337,TSI,24,-0.00968875331401882,0.0264869029578833,-0.010328039673333,-0.0189828764645919,-0.0069450882883907,-0.00752473375519547,-0.0319955597495053,-0.00818227656069928,0.00467097359555157,0.0113994262096548,0.00614948094434417,-0.0251150765672488,-0.0294011574193733,-0.011063022595438,-0.0111450137831993,0.00358619957035928,0.00525429630829288,0.0200836254929257,0.00748173128113228,0.000629033392969876,-0.0190880378102759,-0.0157011169200669,-0.0111902637454241,0.0269960651969522,0.0122129138611384
2338,individual2338,TSI,24,-0.00980332356215278,0.0277859424021825,-0.0100706698103845,-0.01892470448807,-0.00661996972132395,-0.00362393456074643,-0.0354496367580713,-0.000883145638188772,-0.00227616304342653,0.0110599252148067,0.00859728611874722,-0.0125847744359211,-0.0123359127129678,-0.0153114961670344,0.000679851445547734,0.00346028028165399,-0.00510706054003521,0.0144147393988131,0.00568295862324422,0.00503875812732849,-0.0200531969120137,-0.0300851280194901,0.00165071237225698,0.0329574618169714,0.00654906490864649
2339,individual2339,TSI,24,-0.00923187302050602,0.0275483740997483,-0.0095390816543362,-0.01919370247773,-0.00684108827893423,0.00208338357351957,-0.0265534599329297,-0.00674121501227976,-0.0044736700912445,0.0141968044831158,0.00457254126380199,-0.00786756261681446,-0.00856024474978651,0.00285403061680275,0.00123195902903961,-0.00701111188332758,0.00304945002301139,0.0103375249250017,-0.00188202714731144,-0.00414470290372869,-0.0130725683471918,-0.0180356720143234,-0.00199684349539689,0.0202887628712793,-0.0132134091113459
2340,individual2340,TSI,24,-0.00934661399517731,0.0272713986568641,-0.00886857791291558,-0.0184989704313643,-0.00597876138455924,-0.00231857529680165,-0.0293921948306644,-0.00238094323490734,0.00511590784780522,0.0178480953939599,0.0120944968198341,-0.0205447304198288,-0.0192770113158534,-0.0129885756101523,0.00746776092536173,0.00432879328030598,0.00149008237511369,0.0112277078821036,0.0061167683674328,0.00111649570708726,-0.0168845877475012,-0.0304693390079765,0.00695286308917227,0.0246979813241326,0.0028566306009745
2341,individual2341,TSI,24,-0.00952739163699165,0.0275236040776291,-0.009054967770034,-0.0169357913353723,-0.00475786882390696,-0.00499427902234028,-0.0366563757012551,-0.004707385459959,0.00442029765346339,0.0026897810194842,0.0152627403311226,-0.0166647030679859,-0.0186937594191732,-0.00599270254977086,-0.00546984444539689,0.0107431564691278,-0.00369745562994865,0.022766151058329,-0.002856113248348,-0.00667993285208253,-0.0113046273818889,-0.031046530547198,0.00938867638293587,0.0362994814629933,0.0114908302514043
2342,individual2342,TSI,24,-0.00949076839016788,0.0273881523233174,-0.00901874461906374,-0.018851260464216,-0.0045387741726246,-0.00668094592693075,-0.0360773358228093,-0.00769380793680627,-0.00173932444619766,0.0159681286251619,0.0072491059301376,-0.0175079452695721,-0.0149852693853906,-0.00650323859114845,-0.00346804980215924,0.00750138937749282,0.00336575620586691,0.0160473090964792,0.00159375252080669,-0.00168217819898011,-0.0167905916810613,-0.0175113721232048,0.00664874202473694,0.0241399917055027,0.00626366398703059
2343,individual2343,TSI,24,-0.00962902926176343,0.0268981786419605,-0.00999051154327657,-0.0191654606890591,-0.00527553954547008,-0.00512339652393622,-0.0340580597965111,-0.00614988665276203,-0.000635326076836873,0.00381771899529386,0.0144204621448434,-0.0168199834208226,-0.0218837872239848,-0.0136973558933007,0.00438516337782566,-0.0075341280972346,-0.00661535914064932,0.0178414962752768,0.0144451213755051,0.00682758944124377,-0.0237154667988636,-0.0231963329122642,-0.00453289834772595,0.0386913677012962,0.00278784267439904
2344,individual2344,TSI,24,-0.00931893429170082,0.0267969568351176,-0.00998135923787221,-0.017301969397956,-0.00935314790167443,-0.00397407273901684,-0.0332664673550716,-0.00515014432368043,0.00192943647140361,0.014191122401782,0.0162971307204748,-0.0237875601433429,-0.0206163710512135,-0.011175600276858,0.00440914294047649,3.42297144293666e-05,0.000393374571512039,0.00630565499180835,0.00969592465057257,-0.00207862879811588,-0.0165051108789619,-0.0346994026013725,-0.0028928023020362,0.0349147193828126,0.0076649764992004
2345,individual2345,TSI,24,-0.00934473048995336,0.0270168624925101,-0.00875718922641974,-0.0187674729550448,-0.00757464747565742,-0.00335219116694245,-0.0352305316180493,-0.00621064332390258,-0.00500540970111319,0.0158411200373399,0.0123725729439663,-0.00823747183766929,-0.0187109599049563,-0.0035351298590888,-0.0151741303651727,-0.000642383048416481,-0.006633924872345,0.0106072960594825,0.00570768620128078,0.0124922615013602,-0.0198034349352475,-0.0226947614121827,0.00157168479650446,0.0242211948666401,0.00673300135354201
2346,individual2346,TSI,24,-0.00994648617792061,0.0267006757707569,-0.00854429756614567,-0.0181469776469962,-0.00475068470236376,-0.00605376569892535,-0.0298450210611185,-0.00187701413042037,0.00496744256529822,-6.00687382903764e-05,0.0135433942394716,-0.00625386586150878,-0.0149418852234104,-0.014327097210253,0.000947112393546638,0.00477638152168905,-0.00385948227426687,0.0255672340718695,0.00258599064026246,1.97666464269192e-06,-0.0212746744529027,-0.0217467152451883,-0.00756861883791284,0.0281108903760994,-0.0045772217689925
2347,individual2347,TSI,24,-0.00960256728262107,0.0269414973008612,-0.00880495756079436,-0.0175329195907462,-0.00129367128616267,-0.00487920333805318,-0.0317398293465161,-0.00384746591298099,0.00179982271931674,0.0047416766879465,0.008154702054849,-0.011747224242624,-0.0197726259412665,-0.0118474714364048,-0.00313667173346591,-6.71250904290742e-05,0.00219616189978394,0.0158575065132208,0.00537005527701569,0.00666769414880524,-0.0227878432095531,-0.0254556111376629,0.00104125269828836,0.0246288962484867,0.00185028054036515
